garment_name,matching_combination_name,panel_count,stitch_count,panel_name_contains_digit,contains_clockwise_panel,mesh_len_segmentation_match,mesh_filter_failed,none_vertex_count,stitch_vertex_count,none_filtered_vertex_count,stitch_filtered_vertex_count
tee_ESDDEI6NSY,tee_ESDDEI6NSY_skirt_4_panels_AVZHYYVBJZ,6,12,False,False,True,False,226,218,0,0
skirt_4_panels_AVZHYYVBJZ,tee_ESDDEI6NSY_skirt_4_panels_AVZHYYVBJZ,4,8,False,False,True,False,114,190,0,0
tee_EWXHEB6XW2,tee_EWXHEB6XW2_wb_pants_straight_SK22S9SE88,6,12,False,False,True,False,250,242,0,0
wb_pants_straight_SK22S9SE88,tee_EWXHEB6XW2_wb_pants_straight_SK22S9SE88,6,12,False,False,True,False,322,314,0,0
tee_EX7IAA9PEO,tee_EX7IAA9PEO_pants_straight_sides_HOQ98EPXHS,6,12,False,False,True,False,344,336,0,0
pants_straight_sides_HOQ98EPXHS,tee_EX7IAA9PEO_pants_straight_sides_HOQ98EPXHS,4,6,False,False,True,False,324,322,0,0
tee_F009QUTMFI,tee_F009QUTMFI_skirt_2_panels_NCY8ZLDEOW,6,12,False,False,True,False,302,294,0,0
skirt_2_panels_NCY8ZLDEOW,tee_F009QUTMFI_skirt_2_panels_NCY8ZLDEOW,2,4,False,False,True,False,132,132,0,0
tee_F1A8LL3D36,tee_F1A8LL3D36_skirt_4_panels_638WZDT19B,6,12,False,False,True,False,252,244,0,0
skirt_4_panels_638WZDT19B,tee_F1A8LL3D36_skirt_4_panels_638WZDT19B,4,8,False,False,True,False,282,286,0,0
tee_F2CCNLNKWQ,tee_F2CCNLNKWQ_wb_pants_straight_LI9JRELPAA,6,12,False,False,True,False,246,238,0,0
wb_pants_straight_LI9JRELPAA,tee_F2CCNLNKWQ_wb_pants_straight_LI9JRELPAA,6,12,False,False,True,False,349,341,0,0
tee_F3VP3WELP4,tee_F3VP3WELP4_skirt_8_panels_S0E4F0EX7V,6,12,False,False,True,False,300,292,0,0
skirt_8_panels_S0E4F0EX7V,tee_F3VP3WELP4_skirt_8_panels_S0E4F0EX7V,8,16,True,False,True,False,449,456,0,0
tee_F8MCYGRAGM,tee_F8MCYGRAGM_wb_pants_straight_UBSXHERLKZ,6,12,False,False,True,False,260,252,0,0
wb_pants_straight_UBSXHERLKZ,tee_F8MCYGRAGM_wb_pants_straight_UBSXHERLKZ,6,12,False,False,True,False,375,367,0,0
tee_FLZTV4Y4KU,tee_FLZTV4Y4KU_pants_straight_sides_ZHRJNPJ63S,6,12,False,False,True,False,248,240,0,0
pants_straight_sides_ZHRJNPJ63S,tee_FLZTV4Y4KU_pants_straight_sides_ZHRJNPJ63S,4,6,False,False,True,False,271,269,0,0
tee_FM5S938XSH,tee_FM5S938XSH_skirt_4_panels_UP9ROTZYO1,6,12,False,False,True,False,212,204,0,0
skirt_4_panels_UP9ROTZYO1,tee_FM5S938XSH_skirt_4_panels_UP9ROTZYO1,4,8,False,False,True,False,94,182,0,0
tee_FNMDJ1HRI1,tee_FNMDJ1HRI1_skirt_2_panels_O7GD59VLPY,6,12,False,False,True,False,276,268,0,0
skirt_2_panels_O7GD59VLPY,tee_FNMDJ1HRI1_skirt_2_panels_O7GD59VLPY,2,4,False,False,True,False,86,86,0,0
tee_FNMOFNTQF0,tee_FNMOFNTQF0_pants_straight_sides_OMVV2VXEV2,6,12,False,False,True,False,306,298,0,0
pants_straight_sides_OMVV2VXEV2,tee_FNMOFNTQF0_pants_straight_sides_OMVV2VXEV2,4,6,False,False,True,False,272,270,0,0
tee_G030YGRF74,tee_G030YGRF74_pants_straight_sides_VTKGPUA4YE,6,12,False,False,True,False,282,274,0,0
pants_straight_sides_VTKGPUA4YE,tee_G030YGRF74_pants_straight_sides_VTKGPUA4YE,4,6,False,False,True,False,194,192,0,0
tee_G3005D9D4I,tee_G3005D9D4I_pants_straight_sides_ORO3G491VW,6,12,False,False,True,False,326,318,0,0
pants_straight_sides_ORO3G491VW,tee_G3005D9D4I_pants_straight_sides_ORO3G491VW,4,6,False,False,True,False,293,291,0,0
tee_G3G55X2FQF,tee_G3G55X2FQF_skirt_2_panels_M7HCSN3NNE,6,12,False,False,True,False,346,338,0,0
skirt_2_panels_M7HCSN3NNE,tee_G3G55X2FQF_skirt_2_panels_M7HCSN3NNE,2,4,False,False,True,False,116,116,0,0
tee_G9VQF9S14Y,tee_G9VQF9S14Y_pants_straight_sides_TP20CGDVJE,6,12,False,False,True,False,348,340,0,0
pants_straight_sides_TP20CGDVJE,tee_G9VQF9S14Y_pants_straight_sides_TP20CGDVJE,4,6,False,False,True,False,296,294,0,0
tee_GLCN6TUNH8,tee_GLCN6TUNH8_wb_pants_straight_ZK6WUJ1HZ7,6,12,False,False,True,False,318,310,0,0
wb_pants_straight_ZK6WUJ1HZ7,tee_GLCN6TUNH8_wb_pants_straight_ZK6WUJ1HZ7,6,12,False,False,True,False,304,296,0,0
tee_GM8KRZ0ZJG,tee_GM8KRZ0ZJG_pants_straight_sides_TUMELTYYPT,6,12,False,False,True,False,224,216,0,0
pants_straight_sides_TUMELTYYPT,tee_GM8KRZ0ZJG_pants_straight_sides_TUMELTYYPT,4,6,False,False,True,False,323,321,0,0
tee_GON050SN3L,tee_GON050SN3L_wb_pants_straight_ZROM4M9OJN,6,12,False,False,True,False,278,270,0,0
wb_pants_straight_ZROM4M9OJN,tee_GON050SN3L_wb_pants_straight_ZROM4M9OJN,6,12,False,False,True,False,254,246,0,0
tee_GUGDX3TS5L,tee_GUGDX3TS5L_skirt_8_panels_R9O338H799,6,12,False,False,True,False,280,272,0,0
skirt_8_panels_R9O338H799,tee_GUGDX3TS5L_skirt_8_panels_R9O338H799,8,16,True,False,True,False,343,424,0,0
tee_GXIZCJMMO2,tee_GXIZCJMMO2_skirt_2_panels_VJBTTRYR3B,6,12,False,False,True,False,272,264,0,0
skirt_2_panels_VJBTTRYR3B,tee_GXIZCJMMO2_skirt_2_panels_VJBTTRYR3B,2,4,False,False,True,False,130,130,0,0
tee_H0IN4MX6PN,tee_H0IN4MX6PN_skirt_2_panels_QEFH1RQIP3,6,12,False,False,True,False,230,222,0,0
skirt_2_panels_QEFH1RQIP3,tee_H0IN4MX6PN_skirt_2_panels_QEFH1RQIP3,2,4,False,False,True,False,90,90,0,0
tee_H1YTZ5IQFA,tee_H1YTZ5IQFA_skirt_2_panels_P4MGXCKMR9,6,12,False,False,True,False,280,272,0,0
skirt_2_panels_P4MGXCKMR9,tee_H1YTZ5IQFA_skirt_2_panels_P4MGXCKMR9,2,4,False,False,True,False,102,102,0,0
tee_H20RQ6K3VI,tee_H20RQ6K3VI_skirt_8_panels_LC5GUIXG7T,6,12,False,False,True,False,260,252,0,0
skirt_8_panels_LC5GUIXG7T,tee_H20RQ6K3VI_skirt_8_panels_LC5GUIXG7T,8,16,True,False,True,False,396,416,0,0
tee_H4J3B64EP5,tee_H4J3B64EP5_pants_straight_sides_S4FNTGL7NL,6,12,False,False,True,False,230,222,0,0
pants_straight_sides_S4FNTGL7NL,tee_H4J3B64EP5_pants_straight_sides_S4FNTGL7NL,4,6,False,False,True,False,207,205,0,0
tee_H8UHYK5EN4,tee_H8UHYK5EN4_skirt_8_panels_XWSX2RGNU8,6,12,False,False,True,False,214,206,0,0
skirt_8_panels_XWSX2RGNU8,tee_H8UHYK5EN4_skirt_8_panels_XWSX2RGNU8,8,16,True,False,True,False,392,576,0,0
tee_HBGOGOG9A6,tee_HBGOGOG9A6_pants_straight_sides_WXCE7J5PAS,6,12,False,False,True,False,308,300,0,0
pants_straight_sides_WXCE7J5PAS,tee_HBGOGOG9A6_pants_straight_sides_WXCE7J5PAS,4,6,False,False,True,False,323,321,0,0
tee_HBTD7122WC,tee_HBTD7122WC_skirt_2_panels_H5UGL6R8KP,6,12,False,False,True,False,268,260,0,0
skirt_2_panels_H5UGL6R8KP,tee_HBTD7122WC_skirt_2_panels_H5UGL6R8KP,2,4,False,False,True,False,106,106,0,0
tee_HBTDWJIESC,tee_HBTDWJIESC_pants_straight_sides_RQQL5RBY54,6,12,False,False,True,False,254,246,0,0
pants_straight_sides_RQQL5RBY54,tee_HBTDWJIESC_pants_straight_sides_RQQL5RBY54,4,6,False,False,True,False,237,235,0,0
tee_HCK9ZE3D11,tee_HCK9ZE3D11_skirt_2_panels_OU1A4JASPN,6,12,False,False,True,False,346,338,0,0
skirt_2_panels_OU1A4JASPN,tee_HCK9ZE3D11_skirt_2_panels_OU1A4JASPN,2,4,False,False,True,False,144,144,0,0
tee_HEC2NUNN6F,tee_HEC2NUNN6F_skirt_4_panels_WZK5GRGG20,6,12,False,False,True,False,330,322,0,0
skirt_4_panels_WZK5GRGG20,tee_HEC2NUNN6F_skirt_4_panels_WZK5GRGG20,4,8,False,False,True,False,44,190,0,0
tee_HFY4YC89X3,tee_HFY4YC89X3_pants_straight_sides_SXTOO4BA18,6,12,False,False,True,False,240,232,0,0
pants_straight_sides_SXTOO4BA18,tee_HFY4YC89X3_pants_straight_sides_SXTOO4BA18,4,6,False,False,True,False,268,266,0,0
tee_HOAUDJJTMI,tee_HOAUDJJTMI_skirt_2_panels_X56DE1EG88,6,12,False,False,True,False,238,230,0,0
skirt_2_panels_X56DE1EG88,tee_HOAUDJJTMI_skirt_2_panels_X56DE1EG88,2,4,False,False,True,False,144,144,0,0
tee_HS8E1IFHHO,tee_HS8E1IFHHO_skirt_4_panels_UNYXROETQP,6,12,False,False,True,False,222,214,0,0
skirt_4_panels_UNYXROETQP,tee_HS8E1IFHHO_skirt_4_panels_UNYXROETQP,4,8,False,False,True,False,50,176,0,0
tee_HUDLGVER03,tee_HUDLGVER03_wb_pants_straight_RSHIDEOSYV,6,12,False,False,True,False,268,260,0,0
wb_pants_straight_RSHIDEOSYV,tee_HUDLGVER03_wb_pants_straight_RSHIDEOSYV,6,12,False,False,True,False,392,384,0,0
tee_HW2VAI2A2L,tee_HW2VAI2A2L_pants_straight_sides_UPNN9INWAT,6,12,False,False,True,False,270,262,0,0
pants_straight_sides_UPNN9INWAT,tee_HW2VAI2A2L_pants_straight_sides_UPNN9INWAT,4,6,False,False,True,False,289,287,0,0
tee_HW7XKTNE1K,tee_HW7XKTNE1K_skirt_8_panels_L0CFNPEAFJ,6,12,False,False,True,False,272,264,0,0
skirt_8_panels_L0CFNPEAFJ,tee_HW7XKTNE1K_skirt_8_panels_L0CFNPEAFJ,8,16,True,False,True,False,417,528,0,0
tee_I705QNJAZH,tee_I705QNJAZH_pants_straight_sides_YVCCFKRKKT,6,12,False,False,True,False,264,256,0,0
pants_straight_sides_YVCCFKRKKT,tee_I705QNJAZH_pants_straight_sides_YVCCFKRKKT,4,6,False,False,True,False,337,335,0,0
tee_I9Z1PK9VLN,tee_I9Z1PK9VLN_pants_straight_sides_PF5P9KLIKZ,6,12,False,False,True,False,318,310,0,0
pants_straight_sides_PF5P9KLIKZ,tee_I9Z1PK9VLN_pants_straight_sides_PF5P9KLIKZ,4,6,False,False,True,False,193,191,0,0
tee_IABVC9D9DP,tee_IABVC9D9DP_pants_straight_sides_NKM9TTTKB4,6,12,False,False,True,False,290,282,0,0
pants_straight_sides_NKM9TTTKB4,tee_IABVC9D9DP_pants_straight_sides_NKM9TTTKB4,4,6,False,False,True,False,260,258,0,0
tee_IIC9FXLX6Z,tee_IIC9FXLX6Z_skirt_4_panels_9YDHD9XUTM,6,12,False,False,True,False,278,270,0,0
skirt_4_panels_9YDHD9XUTM,tee_IIC9FXLX6Z_skirt_4_panels_9YDHD9XUTM,4,8,False,False,True,False,42,200,0,0
tee_IMGI4H373C,tee_IMGI4H373C_wb_pants_straight_ZID6MMQNW1,6,12,False,False,True,False,264,256,0,0
wb_pants_straight_ZID6MMQNW1,tee_IMGI4H373C_wb_pants_straight_ZID6MMQNW1,6,12,False,False,True,False,386,378,0,0
tee_IPG5DSOWHO,tee_IPG5DSOWHO_skirt_8_panels_TP1TI16RIP,6,12,False,False,True,False,356,348,0,0
skirt_8_panels_TP1TI16RIP,tee_IPG5DSOWHO_skirt_8_panels_TP1TI16RIP,8,16,True,False,True,False,422,432,0,0
tee_IPNDLRJD09,tee_IPNDLRJD09_skirt_4_panels_ES9H1QYHLB,6,12,False,False,True,False,300,292,0,0
skirt_4_panels_ES9H1QYHLB,tee_IPNDLRJD09_skirt_4_panels_ES9H1QYHLB,4,8,False,False,True,False,54,270,0,0
tee_IRTXBNH62S,tee_IRTXBNH62S_wb_pants_straight_UL5X2ZDC2O,6,12,False,False,True,False,282,274,0,0
wb_pants_straight_UL5X2ZDC2O,tee_IRTXBNH62S_wb_pants_straight_UL5X2ZDC2O,6,12,False,False,True,True,274,266,178,0
tee_IUYPWEFHAG,tee_IUYPWEFHAG_pants_straight_sides_S3E8T87X9B,6,12,False,False,True,False,338,330,0,0
pants_straight_sides_S3E8T87X9B,tee_IUYPWEFHAG_pants_straight_sides_S3E8T87X9B,4,6,False,False,True,False,211,209,0,0
tee_IX9JE6S41V,tee_IX9JE6S41V_wb_pants_straight_U9BEJ2R80P,6,12,False,False,True,False,296,288,0,0
wb_pants_straight_U9BEJ2R80P,tee_IX9JE6S41V_wb_pants_straight_U9BEJ2R80P,6,12,False,False,True,True,428,420,0,88
tee_IYWGVA7J8W,tee_IYWGVA7J8W_wb_pants_straight_UHCLG2PG7L,6,12,False,False,True,False,284,276,0,0
wb_pants_straight_UHCLG2PG7L,tee_IYWGVA7J8W_wb_pants_straight_UHCLG2PG7L,6,12,False,False,True,False,290,282,0,0
tee_J51S27GK50,tee_J51S27GK50_wb_pants_straight_X0QMLSJEK4,6,12,False,False,True,False,308,300,0,0
wb_pants_straight_X0QMLSJEK4,tee_J51S27GK50_wb_pants_straight_X0QMLSJEK4,6,12,False,False,True,True,422,414,0,85
tee_J7PYS08PIL,tee_J7PYS08PIL_skirt_2_panels_F8KN1UW6Q7,6,12,False,False,True,False,272,264,0,0
skirt_2_panels_F8KN1UW6Q7,tee_J7PYS08PIL_skirt_2_panels_F8KN1UW6Q7,2,4,False,False,True,False,128,128,0,0
tee_J8U1Y7LHN7,tee_J8U1Y7LHN7_skirt_8_panels_WVT4GU2Q1U,6,12,False,False,True,False,374,366,0,0
skirt_8_panels_WVT4GU2Q1U,tee_J8U1Y7LHN7_skirt_8_panels_WVT4GU2Q1U,8,16,True,False,True,False,373,456,0,0
tee_JBG2QJRXQK,tee_JBG2QJRXQK_skirt_8_panels_T2GLGGPKBG,6,12,False,False,True,False,276,268,0,0
skirt_8_panels_T2GLGGPKBG,tee_JBG2QJRXQK_skirt_8_panels_T2GLGGPKBG,8,16,True,False,True,False,416,424,0,0
tee_JFZPMY6WJ6,tee_JFZPMY6WJ6_wb_pants_straight_U9I60FDEWY,6,12,False,False,True,False,266,258,0,0
wb_pants_straight_U9I60FDEWY,tee_JFZPMY6WJ6_wb_pants_straight_U9I60FDEWY,6,12,False,False,True,False,385,377,0,0
tee_JMMODFUKJ1,tee_JMMODFUKJ1_pants_straight_sides_L0Y1NUOG82,6,12,False,False,True,False,314,306,0,0
pants_straight_sides_L0Y1NUOG82,tee_JMMODFUKJ1_pants_straight_sides_L0Y1NUOG82,4,6,False,False,True,False,184,182,0,0
tee_JPW14WNEIR,tee_JPW14WNEIR_wb_pants_straight_QLCC1AOW8D,6,12,False,False,True,False,306,298,0,0
tee_JQCS289Z9L,tee_JQCS289Z9L_skirt_4_panels_49S9QRE2C0,6,12,False,False,True,False,294,286,0,0
skirt_4_panels_49S9QRE2C0,tee_JQCS289Z9L_skirt_4_panels_49S9QRE2C0,4,8,False,False,True,False,44,262,0,0
tee_JQU0UN93S5,tee_JQU0UN93S5_skirt_4_panels_PKACYQ470S,6,12,False,False,True,False,232,224,0,0
skirt_4_panels_PKACYQ470S,tee_JQU0UN93S5_skirt_4_panels_PKACYQ470S,4,8,False,False,True,False,114,176,0,0
tee_K5F949XJSU,tee_K5F949XJSU_pants_straight_sides_XWG9N9BGJU,6,12,False,False,True,False,296,288,0,0
pants_straight_sides_XWG9N9BGJU,tee_K5F949XJSU_pants_straight_sides_XWG9N9BGJU,4,6,False,False,True,False,212,210,0,0
tee_K7JN6TACCC,tee_K7JN6TACCC_wb_pants_straight_Z8JNH46XCG,6,12,False,False,True,False,310,302,0,0
wb_pants_straight_Z8JNH46XCG,tee_K7JN6TACCC_wb_pants_straight_Z8JNH46XCG,6,12,False,False,True,False,292,284,0,0
tee_K7OI1WLH6X,tee_K7OI1WLH6X_pants_straight_sides_I2D67Y04O5,6,12,False,False,True,False,240,232,0,0
pants_straight_sides_I2D67Y04O5,tee_K7OI1WLH6X_pants_straight_sides_I2D67Y04O5,4,6,False,False,True,False,283,281,0,0
tee_K867S33AP0,tee_K867S33AP0_wb_pants_straight_SXH2AJ6B2J,6,12,False,False,True,False,252,244,0,0
wb_pants_straight_SXH2AJ6B2J,tee_K867S33AP0_wb_pants_straight_SXH2AJ6B2J,6,12,False,False,True,False,355,347,0,0
tee_K9CC9HKYQL,tee_K9CC9HKYQL_skirt_8_panels_URKKY8FKZI,6,12,False,False,True,False,280,272,0,0
skirt_8_panels_URKKY8FKZI,tee_K9CC9HKYQL_skirt_8_panels_URKKY8FKZI,8,16,True,False,True,False,444,528,0,0
tee_K9DDMNTOPR,tee_K9DDMNTOPR_wb_pants_straight_VDY2J9Z3JW,6,12,False,False,True,False,292,284,0,0
wb_pants_straight_VDY2J9Z3JW,tee_K9DDMNTOPR_wb_pants_straight_VDY2J9Z3JW,6,12,False,False,True,True,422,414,190,85
tee_KIUYNJD6RI,tee_KIUYNJD6RI_skirt_2_panels_6IRI4XNZR6,6,12,False,False,True,False,316,308,0,0
skirt_2_panels_6IRI4XNZR6,tee_KIUYNJD6RI_skirt_2_panels_6IRI4XNZR6,2,4,False,False,True,False,102,102,0,0
tee_KL3L6XL5DG,tee_KL3L6XL5DG_skirt_8_panels_V8HE6KJ76L,6,12,False,False,True,False,248,240,0,0
skirt_8_panels_V8HE6KJ76L,tee_KL3L6XL5DG_skirt_8_panels_V8HE6KJ76L,8,16,True,False,True,False,536,544,0,0
tee_KPLPMG0GGG,tee_KPLPMG0GGG_wb_pants_straight_SN12QDBWZ3,6,12,False,False,True,False,230,222,0,0
wb_pants_straight_SN12QDBWZ3,tee_KPLPMG0GGG_wb_pants_straight_SN12QDBWZ3,6,12,False,False,True,True,446,438,0,94
tee_L00JB0Y5V9,tee_L00JB0Y5V9_skirt_8_panels_WBB03VKLHN,6,12,False,False,True,False,352,344,0,0
skirt_8_panels_WBB03VKLHN,tee_L00JB0Y5V9_skirt_8_panels_WBB03VKLHN,8,16,True,False,True,False,535,560,0,0
tee_L1653GXT2E,tee_L1653GXT2E_skirt_8_panels_V6TPOGLUX3,6,12,False,False,True,False,224,216,0,0
skirt_8_panels_V6TPOGLUX3,tee_L1653GXT2E_skirt_8_panels_V6TPOGLUX3,8,16,True,False,True,False,304,312,0,0
tee_L4ULFORAHQ,tee_L4ULFORAHQ_wb_pants_straight_V3U2Z05AQX,6,12,False,False,True,False,292,284,0,0
wb_pants_straight_V3U2Z05AQX,tee_L4ULFORAHQ_wb_pants_straight_V3U2Z05AQX,6,12,False,False,True,False,314,306,0,0
tee_L82NSGE5WG,tee_L82NSGE5WG_skirt_4_panels_6FANQNJ2GB,6,12,False,False,True,False,372,364,0,0
skirt_4_panels_6FANQNJ2GB,tee_L82NSGE5WG_skirt_4_panels_6FANQNJ2GB,4,8,False,False,True,False,164,164,0,0
tee_LADEKTT5AZ,tee_LADEKTT5AZ_skirt_8_panels_UTMAKHPEMI,6,12,False,False,True,False,338,330,0,0
skirt_8_panels_UTMAKHPEMI,tee_LADEKTT5AZ_skirt_8_panels_UTMAKHPEMI,8,16,True,False,True,False,320,456,0,0
tee_LI4O0BDUQR,tee_LI4O0BDUQR_pants_straight_sides_RV15YMNJDC,6,12,False,False,True,False,298,290,0,0
pants_straight_sides_RV15YMNJDC,tee_LI4O0BDUQR_pants_straight_sides_RV15YMNJDC,4,6,False,False,True,False,280,278,0,0
tee_M97YR1KBWO,tee_M97YR1KBWO_skirt_2_panels_87OQ9IFQK4,6,12,False,False,True,False,292,284,0,0
skirt_2_panels_87OQ9IFQK4,tee_M97YR1KBWO_skirt_2_panels_87OQ9IFQK4,2,4,False,False,True,False,138,138,0,0
tee_M9TSN966S2,tee_M9TSN966S2_skirt_2_panels_CMYS3XAD6F,6,12,False,False,True,False,278,270,0,0
skirt_2_panels_CMYS3XAD6F,tee_M9TSN966S2_skirt_2_panels_CMYS3XAD6F,2,4,False,False,True,False,102,102,0,0
tee_MAO6ZJSFWS,tee_MAO6ZJSFWS_pants_straight_sides_TYAVR47EFT,6,12,False,False,True,False,308,300,0,0
pants_straight_sides_TYAVR47EFT,tee_MAO6ZJSFWS_pants_straight_sides_TYAVR47EFT,4,6,False,False,True,False,194,192,0,0
tee_MFPJ7SFDYY,tee_MFPJ7SFDYY_pants_straight_sides_ZR9MO2BYRZ,6,12,False,False,True,False,228,220,0,0
pants_straight_sides_ZR9MO2BYRZ,tee_MFPJ7SFDYY_pants_straight_sides_ZR9MO2BYRZ,4,6,False,False,True,False,208,206,0,0
tee_ML98G3XGIH,tee_ML98G3XGIH_skirt_8_panels_RXRCDK5DHK,6,12,False,False,True,False,326,318,0,0
skirt_8_panels_RXRCDK5DHK,tee_ML98G3XGIH_skirt_8_panels_RXRCDK5DHK,8,16,True,False,True,False,408,424,0,0
tee_MXZIER15XV,tee_MXZIER15XV_pants_straight_sides_P2277QVB11,6,12,False,False,True,False,250,242,0,0
pants_straight_sides_P2277QVB11,tee_MXZIER15XV_pants_straight_sides_P2277QVB11,4,6,False,False,True,False,315,313,0,0
tee_MYZU94GGFD,tee_MYZU94GGFD_wb_pants_straight_QTYESLKJEM,6,12,False,False,True,False,286,278,0,0
wb_pants_straight_QTYESLKJEM,tee_MYZU94GGFD_wb_pants_straight_QTYESLKJEM,6,12,False,False,True,False,358,350,0,0
tee_MZ2UYEOJHP,tee_MZ2UYEOJHP_pants_straight_sides_XBFEES2KS6,6,12,False,False,True,False,258,250,0,0
pants_straight_sides_XBFEES2KS6,tee_MZ2UYEOJHP_pants_straight_sides_XBFEES2KS6,4,6,False,False,True,False,194,192,0,0
tee_MZVRIA7QGA,tee_MZVRIA7QGA_wb_pants_straight_MJ8XJIERFQ,6,12,False,False,True,False,358,350,0,0
wb_pants_straight_MJ8XJIERFQ,tee_MZVRIA7QGA_wb_pants_straight_MJ8XJIERFQ,6,12,False,False,True,False,341,333,0,0
tee_N50QFODTYB,tee_N50QFODTYB_pants_straight_sides_Z40F6PBBV7,6,12,False,False,True,False,326,318,0,0
pants_straight_sides_Z40F6PBBV7,tee_N50QFODTYB_pants_straight_sides_Z40F6PBBV7,4,6,False,False,True,False,320,318,0,0
tee_N5YEX757N3,tee_N5YEX757N3_skirt_4_panels_WXXXP385V4,6,12,False,False,True,False,274,266,0,0
skirt_4_panels_WXXXP385V4,tee_N5YEX757N3_skirt_4_panels_WXXXP385V4,4,8,False,False,True,False,114,232,0,0
tee_N80GP41W3I,tee_N80GP41W3I_skirt_2_panels_XX6Q8KT4FP,6,12,False,False,True,False,312,304,0,0
skirt_2_panels_XX6Q8KT4FP,tee_N80GP41W3I_skirt_2_panels_XX6Q8KT4FP,2,4,False,False,True,False,110,110,0,0
tee_NHA6CKTTTJ,tee_NHA6CKTTTJ_skirt_8_panels_O583L71GAM,6,12,False,False,True,False,308,300,0,0
skirt_8_panels_O583L71GAM,tee_NHA6CKTTTJ_skirt_8_panels_O583L71GAM,8,16,True,False,True,False,369,384,0,0
tee_NJ76ITZ1GL,tee_NJ76ITZ1GL_skirt_2_panels_KWSL9CYDBG,6,12,False,False,True,False,244,236,0,0
skirt_2_panels_KWSL9CYDBG,tee_NJ76ITZ1GL_skirt_2_panels_KWSL9CYDBG,2,4,False,False,True,False,116,116,0,0
tee_NJRDF1BQGR,tee_NJRDF1BQGR_skirt_2_panels_YOGPZJ1PG4,6,12,False,False,True,False,236,228,0,0
skirt_2_panels_YOGPZJ1PG4,tee_NJRDF1BQGR_skirt_2_panels_YOGPZJ1PG4,2,4,False,False,True,False,96,96,0,0
tee_NTYURAPXPR,tee_NTYURAPXPR_skirt_4_panels_2FQU4QJI0Y,6,12,False,False,True,False,270,262,0,0
skirt_4_panels_2FQU4QJI0Y,tee_NTYURAPXPR_skirt_4_panels_2FQU4QJI0Y,4,8,False,False,True,False,48,312,0,0
tee_NW53D4WTGA,tee_NW53D4WTGA_skirt_2_panels_6O7P95JYTQ,6,12,False,False,True,False,238,230,0,0
skirt_2_panels_6O7P95JYTQ,tee_NW53D4WTGA_skirt_2_panels_6O7P95JYTQ,2,4,False,False,True,False,136,136,0,0
tee_O2CGOMG925,tee_O2CGOMG925_wb_pants_straight_Y2HMZS2XPV,6,12,False,False,True,False,282,274,0,0
wb_pants_straight_Y2HMZS2XPV,tee_O2CGOMG925_wb_pants_straight_Y2HMZS2XPV,6,12,False,False,True,True,438,430,0,90
tee_O3NU80JC8A,tee_O3NU80JC8A_skirt_4_panels_SENVNQN6VQ,6,12,False,False,True,False,330,322,0,0
skirt_4_panels_SENVNQN6VQ,tee_O3NU80JC8A_skirt_4_panels_SENVNQN6VQ,4,8,False,False,True,False,188,188,0,0
tee_O7HTPDSQMA,tee_O7HTPDSQMA_wb_pants_straight_Y1BKQBZDN0,6,12,False,False,True,False,238,230,0,0
wb_pants_straight_Y1BKQBZDN0,tee_O7HTPDSQMA_wb_pants_straight_Y1BKQBZDN0,6,12,False,False,True,False,326,318,0,0
tee_OAR0LR4MCC,tee_OAR0LR4MCC_wb_pants_straight_O7UJEBQQL8,6,12,False,False,True,False,304,296,0,0
wb_pants_straight_O7UJEBQQL8,tee_OAR0LR4MCC_wb_pants_straight_O7UJEBQQL8,6,12,False,False,True,False,364,356,0,0
tee_OC4CGK97SJ,tee_OC4CGK97SJ_pants_straight_sides_OWO5HG2VJ7,6,12,False,False,True,False,268,260,0,0
pants_straight_sides_OWO5HG2VJ7,tee_OC4CGK97SJ_pants_straight_sides_OWO5HG2VJ7,4,6,False,False,True,False,213,211,0,0
tee_OCSXDML98F,tee_OCSXDML98F_skirt_8_panels_WA3UX8D0GA,6,12,False,False,True,False,244,236,0,0
skirt_8_panels_WA3UX8D0GA,tee_OCSXDML98F_skirt_8_panels_WA3UX8D0GA,8,16,True,False,True,False,562,576,0,0
tee_OLPACF23BG,tee_OLPACF23BG_wb_pants_straight_S5SVQE8JO2,6,12,False,False,True,False,338,330,0,0
wb_pants_straight_S5SVQE8JO2,tee_OLPACF23BG_wb_pants_straight_S5SVQE8JO2,6,12,False,False,True,True,463,455,0,96
tee_OPXHXMN48T,tee_OPXHXMN48T_pants_straight_sides_ISP59E33Y2,6,12,False,False,True,False,256,248,0,0
pants_straight_sides_ISP59E33Y2,tee_OPXHXMN48T_pants_straight_sides_ISP59E33Y2,4,6,False,False,True,False,212,210,0,0
tee_OU1DDK7I3M,tee_OU1DDK7I3M_skirt_2_panels_IIC93YUZY0,6,12,False,False,True,False,286,278,0,0
skirt_2_panels_IIC93YUZY0,tee_OU1DDK7I3M_skirt_2_panels_IIC93YUZY0,2,4,False,False,True,False,114,114,0,0
tee_OUGFM4DDAY,tee_OUGFM4DDAY_pants_straight_sides_SV45UUKXCM,6,12,False,False,True,False,308,300,0,0
pants_straight_sides_SV45UUKXCM,tee_OUGFM4DDAY_pants_straight_sides_SV45UUKXCM,4,6,False,False,True,False,239,237,0,0
tee_P16J1NH057,tee_P16J1NH057_wb_pants_straight_TAGOO5VXBO,6,12,False,False,True,False,340,332,0,0
wb_pants_straight_TAGOO5VXBO,tee_P16J1NH057_wb_pants_straight_TAGOO5VXBO,6,12,False,False,True,True,386,378,0,80
